main_ID,Tipo,Año,Estado,Municipio,Localidad,Solicitudes Atendidas,Solicitudes Recibidas
1,GASOLINA,2014,BAJA CALIFORNIA,ENSENADA,3 PARCELA,1,1
2,GASOLINA,2014,BAJA CALIFORNIA,ENSENADA,BAHIA DE LOS ANGELES,1,1
3,GASOLINA,2014,BAJA CALIFORNIA,ENSENADA,CORONEL ESTEBAN CANTU,7,7
4,GASOLINA,2014,BAJA CALIFORNIA,ENSENADA,EJIDO RUBEN JARAMILLO,7,7
5,GASOLINA,2014,BAJA CALIFORNIA,ENSENADA,EL SAUZAL,1,1
6,GASOLINA,2014,BAJA CALIFORNIA,ENSENADA,ENSENADA,17,17
7,GASOLINA,2014,BAJA CALIFORNIA,ENSENADA,ISLA DE CEDROS,6,6
8,GASOLINA,2014,BAJA CALIFORNIA,ENSENADA,SANTO TOMAS,3,3
9,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,CABO SAN LAZARO (ISLA MAGDALENA),1,1
10,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,CIUDAD CONSTITUCION,8,8
11,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,CIUDAD CONSTITUCION,0,10
12,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,"EJIDO SANTO DOMINGO, SIN NOMBRE",0,1
13,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,EL CORRALITO,1,1
14,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,EL CORRALITO,0,1
15,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,EL PORVENIR,1,1
16,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,EL VOLCAN (ISLA MAGDALENA),13,13
17,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,LA PURISIMA,0,2
18,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,LA VIRGENCITA (ISLA MAGDALENA),1,1
19,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,LAS BARRANCAS,0,1
20,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,LAS BARRANCAS,24,24
21,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,PUERTO ADOLFO LOPEZ MATEOS,0,12
22,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,PUERTO ADOLFO LOPEZ MATEOS,31,31
23,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,PUERTO ALCATRAZ (ISLA SANTA MARGARITA),0,8
24,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,PUERTO MAGDALENA (BAHIA MAGDALENA),0,7
25,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,PUERTO MAGDALENA (BAHIA MAGDALENA),10,10
26,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,PUERTO SAN CARLOS,35,35
27,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,PUERTO SAN CARLOS,0,45
28,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,"PUNTA ARENAS (ISLA MAGDALENA, PUERTO CARGUERO)",6,6
29,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,RAMADITAS,0,1
30,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,SAN JUANICO,20,20
31,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,SAN MARTIN,1,1
32,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,SANTA MARIA (ISLA MAGDALENA),1,1
33,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,SANTO DOMINGO (VALLE SANTO DOMINGO),1,1
34,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,SANTO DOMINGO (VALLE SANTO DOMINGO),0,10
35,GASOLINA,2014,BAJA CALIFORNIA SUR,COMONDU,SANTO DOMINGO VIEJO,0,8
36,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,A DONDE,0,2
37,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,0,46
38,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,AGUA BLANCA,0,1
39,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,AGUA NUEVA,1,1
40,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,EL PESCADERO,1,1
41,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,15,15
42,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,0,51
43,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,LEY FEDERAL DE REFORMA AGRARIA DOS,0,1
44,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,SAN JUANITO,4,4
45,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,SAN PEDRO,0,3
46,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,SANTA RITA,0,4
47,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,SANTO DOMINGO VIEJO,0,1
48,GASOLINA,2014,BAJA CALIFORNIA SUR,LA PAZ,TODOS SANTOS,20,20
49,GASOLINA,2014,BAJA CALIFORNIA SUR,LORETO,LORETO,0,5
50,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,BAHIA ASUNCION,43,43
51,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,BAHIA TORTUGAS (SAN BARTOLOME),94,94
52,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,ESTERO DE LA BOCANA,4,4
53,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,GUERRERO NEGRO,1,1
54,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,LA BOCANA (LA BOCANITA),7,7
55,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,LA BOCANA (LA BOCANITA),0,35
56,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,PUNTA ABREOJOS,36,36
57,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,SAN HIPOLITO (BAHIA SAN HIPOLITO),1,1
58,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,SANTA ROSALIA,1,1
59,GASOLINA,2014,BAJA CALIFORNIA SUR,MULEGE,SANTA ROSALIA,0,18
60,GASOLINA,2014,CAMPECHE,CABORCA,HEROICA CABORCA,3,3
61,GASOLINA,2014,CAMPECHE,CALKINI,ISLA ARENA (PUNTA ARENA),184,193
62,GASOLINA,2014,CAMPECHE,CALKINI,TANKUCHE,3,7
63,GASOLINA,2014,CAMPECHE,CAMPECHE,BETHANIA,1,1
64,GASOLINA,2014,CAMPECHE,CAMPECHE,CAMPECHE,233,233
65,GASOLINA,2014,CAMPECHE,CAMPECHE,IMI,1,1
66,GASOLINA,2014,CAMPECHE,CAMPECHE,LEOPARDO,1,1
67,GASOLINA,2014,CAMPECHE,CAMPECHE,LERMA,81,81
68,GASOLINA,2014,CAMPECHE,CAMPECHE,SAN ANTONIO,1,1
69,GASOLINA,2014,CAMPECHE,CANDELARIA,CANDELARIA,5,5
70,GASOLINA,2014,CAMPECHE,CARMEN,ATASTA,12,12
71,GASOLINA,2014,CAMPECHE,CARMEN,CIUDAD DEL CARMEN,159,159
72,GASOLINA,2014,CAMPECHE,CARMEN,EL CARMEN,8,8
73,GASOLINA,2014,CAMPECHE,CARMEN,EMILIANO ZAPATA,5,5
74,GASOLINA,2014,CAMPECHE,CARMEN,ISLA AGUADA,112,112
75,GASOLINA,2014,CAMPECHE,CARMEN,NUEVO CAMPECHITO,1,1
76,GASOLINA,2014,CAMPECHE,CARMEN,NUEVO PROGRESO,2,2
77,GASOLINA,2014,CAMPECHE,CARMEN,PLAN DE AYALA,2,2
78,GASOLINA,2014,CAMPECHE,CARMEN,SABANCUY,101,101
79,GASOLINA,2014,CAMPECHE,CARMEN,SAN ANTONIO CARDENAS,10,10
80,GASOLINA,2014,CAMPECHE,CHAMPOTON,CHAMPOTON,228,228
81,GASOLINA,2014,CAMPECHE,CHAMPOTON,CIUDAD DEL SOL,1,1
82,GASOLINA,2014,CAMPECHE,CHAMPOTON,EL PORVENIR,3,3
83,GASOLINA,2014,CAMPECHE,CHAMPOTON,LA JOYA,11,11
84,GASOLINA,2014,CAMPECHE,CHAMPOTON,LA NORIA,1,1
85,GASOLINA,2014,CAMPECHE,CHAMPOTON,PLAYA LA GUADALUPE,2,2
86,GASOLINA,2014,CAMPECHE,CHAMPOTON,SAN FRANCISCO,1,1
87,GASOLINA,2014,CAMPECHE,CHAMPOTON,SAN ISIDRO,2,2
88,GASOLINA,2014,CAMPECHE,CHAMPOTON,SEYBAPLAYA,246,247
89,GASOLINA,2014,CAMPECHE,CHAMPOTON,VILLA MADERO,50,50
90,GASOLINA,2014,CAMPECHE,HALACHO,SIHO,1,1
91,GASOLINA,2014,CAMPECHE,OCOSINGO,OCOSINGO,1,1
92,GASOLINA,2014,CHIAPAS,ACAPETAHUA,ACAPETAHUA,10,10
93,GASOLINA,2014,CHIAPAS,ACAPETAHUA,BARRA ZACAPULCO,22,22
94,GASOLINA,2014,CHIAPAS,ACAPETAHUA,LA LUPE,15,15
95,GASOLINA,2014,CHIAPAS,ACAPETAHUA,LA PALMA,19,19
96,GASOLINA,2014,CHIAPAS,ACAPETAHUA,LAS GARZAS,1,1
97,GASOLINA,2014,CHIAPAS,ACAPETAHUA,LAS LAURAS,9,9
98,GASOLINA,2014,CHIAPAS,ACAPETAHUA,NAHUALAPA,2,2
99,GASOLINA,2014,CHIAPAS,ACAPETAHUA,RIO ARRIBA,9,9
100,GASOLINA,2014,CHIAPAS,ARRIAGA,EMILIANO ZAPATA,17,17
101,GASOLINA,2014,CHIAPAS,ARRIAGA,LA GLORIA,28,28
102,GASOLINA,2014,CHIAPAS,CATAZAJA,CATAZAJA,13,13
103,GASOLINA,2014,CHIAPAS,CATAZAJA,EL PAJONAL,1,1
104,GASOLINA,2014,CHIAPAS,CATAZAJA,EL REMOLINO 1A. SECCION,1,1
105,GASOLINA,2014,CHIAPAS,CATAZAJA,PUNTA ARENA,3,3
106,GASOLINA,2014,CHIAPAS,ESCUINTLA,ESCUINTLA,1,1
107,GASOLINA,2014,CHIAPAS,FRONTERA COMALAPA,FRONTERA COMALAPA,1,1
108,GASOLINA,2014,CHIAPAS,LA CONCORDIA,DIAMANTE DE ECHEVERRIA,8,8
109,GASOLINA,2014,CHIAPAS,LA CONCORDIA,GUADALUPE,1,1
110,GASOLINA,2014,CHIAPAS,LA CONCORDIA,IGNACIO ZARAGOZA,24,24
111,GASOLINA,2014,CHIAPAS,LA CONCORDIA,LA CONCORDIA,24,24
112,GASOLINA,2014,CHIAPAS,LA CONCORDIA,NIÑOS HEROES,13,13
113,GASOLINA,2014,CHIAPAS,LA CONCORDIA,PLAN DE AGUA PRIETA,20,20
114,GASOLINA,2014,CHIAPAS,LA LIBERTAD,LA LIBERTAD,11,11
115,GASOLINA,2014,CHIAPAS,MAPASTEPEC,EL CASTAÑO,18,18
116,GASOLINA,2014,CHIAPAS,MAPASTEPEC,SANTA ISABEL,2,2
117,GASOLINA,2014,CHIAPAS,MAZATAN,SAN JOSE EL HUAYATE (BARRA DE SAN JOSE),15,15
118,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,BARRA SANTIAGO,3,3
119,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,BUENAVISTA,1,1
120,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,CENICEROS,33,33
121,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,EL PALMARCITO,63,63
122,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,EL ZAPOTAL,56,56
123,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,EMBARCADERO PALO BLANCO,1,1
124,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,GUADALUPE,1,1
125,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,ISLA MORELOS,6,6
126,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,LA ESPERANZA,1,1
127,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,LA ESPERANZA (EL ZAPOTAL),33,33
128,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,LAS BRISAS,57,57
129,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,LAS CUACHES,35,35
130,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,MANCOMUN COMUNIDAD CARRETA,1,1
131,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,PALMARIO,2,2
132,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,PIJIJIAPAN,41,41
133,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,SANTA CRUZ (PALO BLANCO),1,1
134,GASOLINA,2014,CHIAPAS,TAPACHULA,BARRA DE CAHUACAN (LAS GAVIOTAS),2,2
135,GASOLINA,2014,CHIAPAS,TAPACHULA,GUADALUPE,1,1
136,GASOLINA,2014,CHIAPAS,TAPACHULA,PUERTO MADERO (SAN BENITO),202,202
137,GASOLINA,2014,CHIAPAS,TAPACHULA,TAPACHULA DE CORDOVA Y ORDOÑEZ,10,10
138,GASOLINA,2014,CHIAPAS,TONALA,BOCA DEL CIELO,29,29
139,GASOLINA,2014,CHIAPAS,TONALA,CABEZA DE TORO,27,27
140,GASOLINA,2014,CHIAPAS,TONALA,EL VERGEL (MANUEL VELASCO SUAREZ),1,1
141,GASOLINA,2014,CHIAPAS,TONALA,HUIZACHAL,1,1
142,GASOLINA,2014,CHIAPAS,TONALA,MANUEL AVILA CAMACHO (PONTE DURO),3,3
143,GASOLINA,2014,CHIAPAS,TONALA,PAREDON,165,165
144,GASOLINA,2014,CHIAPAS,TONALA,PUEBLO NUEVO (SAN CAYETANO),1,1
145,GASOLINA,2014,CHIAPAS,TONALA,TONALA,1,1
146,GASOLINA,2014,CHIAPAS,VILLA CORZO,BELLAVISTA,2,2
147,GASOLINA,2014,CHIAPAS,VILLA CORZO,EL CIELITO (BUENAVISTA),1,1
148,GASOLINA,2014,CHIAPAS,VILLA CORZO,EL MIRADOR,1,1
149,GASOLINA,2014,CHIAPAS,VILLA CORZO,EL PARRAL,2,2
150,GASOLINA,2014,CHIAPAS,VILLA CORZO,EMBARCADERO DE JERICO (EL SIGLO),5,5
151,GASOLINA,2014,CHIAPAS,VILLA CORZO,ESQUIPULAS,1,1
152,GASOLINA,2014,CHIAPAS,VILLA CORZO,JERICO (PORVENIR JERICO),17,17
153,GASOLINA,2014,CHIAPAS,VILLA CORZO,LOMA BONITA,1,1
154,GASOLINA,2014,CHIAPAS,VILLA CORZO,MANUEL AVILA CAMACHO,15,15
155,GASOLINA,2014,CHIAPAS,VILLA CORZO,REVOLUCION MEXICANA,6,6
156,GASOLINA,2014,CHIAPAS,VILLA CORZO,SAN JULIAN,1,1
157,GASOLINA,2014,CHIAPAS,VILLA CORZO,SANTIAGO,2,2
158,GASOLINA,2014,CHIAPAS,VILLA CORZO,VALLE MORELOS,5,5
159,GASOLINA,2014,CHIAPAS,VILLA CORZO,VILLA CORZO,10,10
160,GASOLINA,2014,COLIMA,ARMERIA,ARMERIA,1,1
161,GASOLINA,2014,COLIMA,ARMERIA,EL PARAISO (BALNEARIO),7,7
162,GASOLINA,2014,COLIMA,MANZANILLO,EL COLOMO,1,1
163,GASOLINA,2014,COLIMA,MANZANILLO,MANZANILLO,4,4
164,GASOLINA,2014,GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,9,9
165,GASOLINA,2014,GUERRERO,ACAPULCO DE JUAREZ,CANDELILLA (LAS PALMITAS),2,2
166,GASOLINA,2014,GUERRERO,ACAPULCO DE JUAREZ,COLONIA CINCO DE MAYO PARTE ALTA,1,1
167,GASOLINA,2014,GUERRERO,ACAPULCO DE JUAREZ,EL ARENAL,2,2
168,GASOLINA,2014,GUERRERO,ACAPULCO DE JUAREZ,SAN PEDRO LAS PLAYAS,7,7
169,GASOLINA,2014,GUERRERO,ACAPULCO DE JUAREZ,TRES PALOS,2,2
170,GASOLINA,2014,GUERRERO,FLORENCIO VILLARREAL,BOCA DEL RIO,2,2
171,GASOLINA,2014,GUERRERO,MARQUELIA,LA BARRA DE TECOANAPA (BARRA DE TECOANAPA),18,18
172,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,ALFAJAYUCAN,1,1
173,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,CEBOLLETAS,2,2
174,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,LA HUAPILLA,5,5
175,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,SAN ANTONIO CORRALES,13,13
176,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,ZOZEA,5,5
177,GASOLINA,2014,HIDALGO,CADEREYTA DE MONTES,BELLAVISTA DEL RIO,1,1
178,GASOLINA,2014,HIDALGO,CADEREYTA DE MONTES,CERRO PRIETO,1,1
179,GASOLINA,2014,HIDALGO,TASQUILLO,CUAUHTEMOC,2,2
180,GASOLINA,2014,HIDALGO,TASQUILLO,EL EPAZOTE,12,12
181,GASOLINA,2014,HIDALGO,TASQUILLO,LA FLORIDA,4,4
182,GASOLINA,2014,HIDALGO,TASQUILLO,NOXTHEY,45,46
183,GASOLINA,2014,HIDALGO,TECOZAUTLA,ALJIBES,2,2
184,GASOLINA,2014,HIDALGO,TECOZAUTLA,EL PASO,18,18
185,GASOLINA,2014,HIDALGO,TECOZAUTLA,EL RIITO,15,15
186,GASOLINA,2014,HIDALGO,TECOZAUTLA,LA CRUZ,1,1
187,GASOLINA,2014,HIDALGO,TECOZAUTLA,MANGUANI,23,23
188,GASOLINA,2014,HIDALGO,TECOZAUTLA,TZIDEJHE,4,4
189,GASOLINA,2014,HIDALGO,ZIMAPAN,EL CARRIZAL,1,1
190,GASOLINA,2014,HIDALGO,ZIMAPAN,EL SAUCILLO,9,9
191,GASOLINA,2014,HIDALGO,ZIMAPAN,LA CRUZ (EJIDO DE LA CRUZ),2,2
192,GASOLINA,2014,HIDALGO,ZIMAPAN,LLANO SEGUNDO,7,7
193,GASOLINA,2014,HIDALGO,ZIMAPAN,PONTIHU,1,1
194,GASOLINA,2014,HIDALGO,ZIMAPAN,PUETZEY,1,1
195,GASOLINA,2014,HIDALGO,ZIMAPAN,TAXTHO,1,1
196,GASOLINA,2014,HIDALGO,ZIMAPAN,VICENTE GUERRERO (EL TABLON),8,8
197,GASOLINA,2014,HIDALGO,ZIMAPAN,YETHAY,5,5
198,GASOLINA,2014,JALISCO,ACATLAN DE JUAREZ,SAN PEDRO VALENCIA,1,1
199,GASOLINA,2014,JALISCO,AMATITAN,AMATITAN,21,21
200,GASOLINA,2014,JALISCO,AYUTLA,EL ARRAYAN,1,1
201,GASOLINA,2014,JALISCO,AYUTLA,EL SALTO (CERRITOS),3,3
202,GASOLINA,2014,JALISCO,BUENAVISTA,FELIPE CARRILLO PUERTO (LA RUANA),5,5
203,GASOLINA,2014,JALISCO,BUENAVISTA,SAN JOSE PIEDRAS BLANCAS (SAN JOSE),2,2
204,GASOLINA,2014,JALISCO,CABO CORRIENTES,CHIMO,6,6
205,GASOLINA,2014,JALISCO,CABO CORRIENTES,EL TUITO,2,2
206,GASOLINA,2014,JALISCO,CABO CORRIENTES,IPALA,1,1
207,GASOLINA,2014,JALISCO,CABO CORRIENTES,LAS ANIMAS DE SUCHITLAN,1,1
208,GASOLINA,2014,JALISCO,CABO CORRIENTES,LOS CORRALES,6,6
209,GASOLINA,2014,JALISCO,CABO CORRIENTES,PIZOTA,3,3
210,GASOLINA,2014,JALISCO,CABO CORRIENTES,QUIMIXTO,1,1
211,GASOLINA,2014,JALISCO,CABO CORRIENTES,TEHUAMIXTLE (TEHUALMIXTLE),11,11
212,GASOLINA,2014,JALISCO,CABO CORRIENTES,VILLA DEL MAR,1,1
213,GASOLINA,2014,JALISCO,CABO CORRIENTES,YELAPA,10,10
214,GASOLINA,2014,JALISCO,CHAPALA,CHAPALA,67,67
215,GASOLINA,2014,JALISCO,CHAPALA,EL TECOLOTE,1,1
216,GASOLINA,2014,JALISCO,CHAPALA,SAN ANTONIO TLAYACAPAN,3,3
217,GASOLINA,2014,JALISCO,CHAPALA,SANTA CRUZ DE LA SOLEDAD,1,1
218,GASOLINA,2014,JALISCO,CIHUATLAN,BARRA DE NAVIDAD,33,33
219,GASOLINA,2014,JALISCO,CIHUATLAN,CIHUATLAN,2,2
220,GASOLINA,2014,JALISCO,CIHUATLAN,COLONIA PINAL VILLA,1,1
221,GASOLINA,2014,JALISCO,CIHUATLAN,SAN PATRICIO (MELAQUE),20,20
222,GASOLINA,2014,JALISCO,COJUMATLAN DE REGULES,PETATAN (ISLA DE PETATAN),1,1
223,GASOLINA,2014,JALISCO,JAMAY,JAMAY,69,69
224,GASOLINA,2014,JALISCO,JAMAY,LA MALTARAÑA (LA PALMITA),18,19
225,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,AGUA CALIENTE,4,4
226,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,CHILATAN,66,66
227,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,CHILATAN NUEVO,1,1
228,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,CORONGOROS,4,4
229,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,EL TERRERO,2,2
230,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,JILOTLAN DE LOS DOLORES,7,7
231,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,LA PRESA,2,2
232,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,LOS COPALES,1,1
233,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,PIEDRAS BLANCAS,1,1
234,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,RANCHO NUEVO (EL MURCIELAGO),16,16
235,GASOLINA,2014,JALISCO,JILOTLAN DE LOS DOLORES,SAN JOSE,2,2
236,GASOLINA,2014,JALISCO,JOCOTEPEC,SAN JUAN COSALA,2,2
237,GASOLINA,2014,JALISCO,LA HUERTA,AGUA CALIENTE NUEVA,1,1
238,GASOLINA,2014,JALISCO,LA HUERTA,CHAMELA,14,14
239,GASOLINA,2014,JALISCO,LA HUERTA,EMILIANO ZAPATA,4,4
240,GASOLINA,2014,JALISCO,LA HUERTA,FRANCISCO VILLA,9,9
241,GASOLINA,2014,JALISCO,LA HUERTA,LA HUERTA,3,3
242,GASOLINA,2014,JALISCO,LA HUERTA,LA MANZANILLA,17,17
243,GASOLINA,2014,JALISCO,LA HUERTA,PERULA,44,44
244,GASOLINA,2014,JALISCO,LA HUERTA,SAN MATEO,3,3
245,GASOLINA,2014,JALISCO,MANZANILLO,LA CULEBRA,1,1
246,GASOLINA,2014,JALISCO,MANZANILLO,LA CULEBRA (COLIMILLA),2,2
247,GASOLINA,2014,JALISCO,MANZANILLO,MANZANILLO,1,1
248,GASOLINA,2014,JALISCO,OCOTLAN,AGUA CALIENTE,2,2
249,GASOLINA,2014,JALISCO,OCOTLAN,EL FUERTE,6,6
250,GASOLINA,2014,JALISCO,OCOTLAN,OCOTLAN,151,151
251,GASOLINA,2014,JALISCO,PONCITLAN,AGUA CALIENTE,19,19
252,GASOLINA,2014,JALISCO,PONCITLAN,CHALPICOTE,10,10
253,GASOLINA,2014,JALISCO,PONCITLAN,CUESTA DE MEZCALA,3,3
254,GASOLINA,2014,JALISCO,PONCITLAN,CUITZEO (LA ESTANCIA),3,3
255,GASOLINA,2014,JALISCO,PONCITLAN,EL GUSANO (EL MEZQUITE),4,4
256,GASOLINA,2014,JALISCO,PONCITLAN,EL ROMEREÑO (INFONAVIT),1,1
257,GASOLINA,2014,JALISCO,PONCITLAN,EL ZAPOTE,2,2
258,GASOLINA,2014,JALISCO,PONCITLAN,LA OCOTERITA (LA OCOTERA CHICA),1,1
259,GASOLINA,2014,JALISCO,PONCITLAN,LA PEÑA,1,1
260,GASOLINA,2014,JALISCO,PONCITLAN,LA ZAPOTERA,35,35
261,GASOLINA,2014,JALISCO,PONCITLAN,MEZCALA,23,23
262,GASOLINA,2014,JALISCO,PONCITLAN,PONCITLAN,2,2
263,GASOLINA,2014,JALISCO,PONCITLAN,SAN JUAN TECOMATLAN,6,6
264,GASOLINA,2014,JALISCO,PONCITLAN,SAN PEDRO ITZICAN,36,36
265,GASOLINA,2014,JALISCO,PUERTO VALLARTA,BOCA DE TOMATLAN,10,10
266,GASOLINA,2014,JALISCO,PUERTO VALLARTA,IXTAPA,1,1
267,GASOLINA,2014,JALISCO,PUERTO VALLARTA,LAS JUNTAS,2,2
268,GASOLINA,2014,JALISCO,PUERTO VALLARTA,PUERTO VALLARTA,26,26
269,GASOLINA,2014,JALISCO,SANTA MARIA DEL ORO,SANTA MARIA DEL ORO,2,2
270,GASOLINA,2014,JALISCO,TALA,CASTRO URDIALES (PACANA),2,2
271,GASOLINA,2014,JALISCO,TEPALCATEPEC,NUEVO CORONGOROS,2,2
272,GASOLINA,2014,JALISCO,TEPALCATEPEC,TEPALCATEPEC,6,6
273,GASOLINA,2014,JALISCO,TEUCHITLAN,AGUA CALIENTE (LOS HERVORES),1,1
274,GASOLINA,2014,JALISCO,TEUCHITLAN,LA ESTANZUELA,37,37
275,GASOLINA,2014,JALISCO,TEUCHITLAN,TEUCHITLAN,29,29
276,GASOLINA,2014,JALISCO,TIZAPAN EL ALTO,MISMALOYA,69,69
277,GASOLINA,2014,JALISCO,TIZAPAN EL ALTO,TIZAPAN EL ALTO,21,21
278,GASOLINA,2014,JALISCO,TIZAPAN EL ALTO,VILLA DEL LAGO (EL BARATILLO),2,2
279,GASOLINA,2014,JALISCO,TLAQUEPAQUE,TLAQUEPAQUE,14,14
280,GASOLINA,2014,JALISCO,TOMATLAN,CAMPO ACOSTA,1,1
281,GASOLINA,2014,JALISCO,TOMATLAN,JOSE MARIA MORELOS (AGUA PALOMA),2,2
282,GASOLINA,2014,JALISCO,TOMATLAN,LA CRUZ DE LORETO,1,1
283,GASOLINA,2014,JALISCO,TOMATLAN,LOS DIQUES,3,3
284,GASOLINA,2014,JALISCO,TOMATLAN,PRESA CAJON DE PEÑA (LA PRESA),1,1
285,GASOLINA,2014,JALISCO,TOMATLAN,TOMATLAN,1,1
286,GASOLINA,2014,JALISCO,TUXCUECA,PUERTO CORONA,2,2
287,GASOLINA,2014,JALISCO,TUXCUECA,PURAGUA DE RAMON CORONA,1,1
288,GASOLINA,2014,JALISCO,TUXCUECA,SAN LUIS SOYATLAN,1,1
289,GASOLINA,2014,JALISCO,TUXCUECA,TUXCUECA,9,9
290,GASOLINA,2014,JALISCO,UNION DE TULA,COLONIA TRIGOMIL,2,2
291,GASOLINA,2014,JALISCO,UNION DE TULA,TACOTAN (LA ALPATAHUA),1,1
292,GASOLINA,2014,JALISCO,VALLE DE GUADALUPE,PALO CAIDO,1,1
293,GASOLINA,2014,JALISCO,ZAPOPAN,PALO GORDO,2,2
294,GASOLINA,2014,MICHOACAN,ALVARO OBREGON,ADOLFO RUIZ CORTINES,4,4
295,GASOLINA,2014,MICHOACAN,ALVARO OBREGON,LA MINA,18,18
296,GASOLINA,2014,MICHOACAN,ANGAMACUTIRO,CURICIPO,1,1
297,GASOLINA,2014,MICHOACAN,AQUILA,AQUILA,1,1
298,GASOLINA,2014,MICHOACAN,AQUILA,ARENAS BLANCAS,1,1
299,GASOLINA,2014,MICHOACAN,AQUILA,EL FARO DE BUCERIAS,3,3
300,GASOLINA,2014,MICHOACAN,AQUILA,EL ZAPOTE DE LAS VIEJAS,1,1
301,GASOLINA,2014,MICHOACAN,AQUILA,LA LLORONA,1,1
302,GASOLINA,2014,MICHOACAN,AQUILA,LA MANZANILLA,2,2
